filename, bike, bus, car, hydrant, light, motor, person, sign, truck
video-cprcATqPmWGnc3cgi-frame-001677-TtRPRbuBxgyiofHAA_jpg.rf.5dc247728b195065cc268a1ab2d78a2e.jpg,0,1,1,0,0,0,1,1,0
video-dpPsuZToLaq9myAK8-frame-001903-C4H8xswoDiqp8RwBe_jpg.rf.5dc35bbad05d9c99379a400bb617c465.jpg,0,0,1,0,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-004001-4HpRo6EpmMx7CLuLi_jpg.rf.5d01cec7ea81489e7769319daed273c9.jpg,1,0,1,0,0,0,1,0,0
video-iTrM5ner4KQGLvpdC-frame-003112-3fsjQb5FTiei9EJRg_jpg.rf.5df6f7c607b6e94c44b22d2358389789.jpg,0,0,1,0,0,0,0,1,0
video-XqruwSRkto63xLX3v-frame-006796-74FEmXWQ9qDgZXo77_jpg.rf.5de070d3b76fae4167a295107c934aef.jpg,1,0,0,0,0,0,1,1,0
video-4KhLCjoeEmjGBaRLQ-frame-000897-6T92M6YqY6rRKC5iu_jpg.rf.5e2c8108a94b7364389f22afd223fba5.jpg,0,0,1,0,1,0,0,1,0
video-AEZAaF8epmvQv5Nfj-frame-006490-e6HbYBrqatX4sTgQr_jpg.rf.5e06d82498f45f4aa638339b7d7b57a3.jpg,1,0,1,0,0,0,1,0,0
video-BjSfmxLQqCGjg8tya-frame-004803-zrpYLCcmrjQn8ahje_jpg.rf.5e64346931a4b478a73926fdb7506233.jpg,0,0,1,0,0,0,1,1,0
video-86XuF6pPvWfBCqyNt-frame-005038-iwM2LGKcbXcg3zfCK_jpg.rf.5e6f0a9db2fc4226414189c7b27d6bf3.jpg,1,0,1,0,1,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-000620-rEFxLyyStQJzCZbjj_jpg.rf.5dffb86eb6e7f861abc0ff1acc14e5d1.jpg,1,0,1,0,0,0,1,1,0
video-5YuhMWusfM3ZMtvDx-frame-007515-fYAvDFS2Deen7oYW9_jpg.rf.5e7c6afa60f5a3e9ddf953a526cadd51.jpg,1,0,1,0,1,0,1,1,1
video-EcPY55txZdfhevYiW-frame-008349-88RRxzQFCuXC4soyy_jpg.rf.5e244dd76f0def25542336d839e4e135.jpg,0,1,1,0,0,1,1,1,0
video-WGCm6DTcSjgg7FgMm-frame-003000-ZEwqcQjaJHDRkuLPA_jpg.rf.5e5b93ba7702f4077a4569181ab8eba6.jpg,0,0,0,0,0,0,0,0,1
video-iS9cAu6Ms3CXQtY92-frame-002524-5rEBf7fZ6m3yLz4eW_jpg.rf.5e7a18e154b9655e8d71ab40140241ff.jpg,0,0,1,0,0,0,1,1,0
video-BjSfmxLQqCGjg8tya-frame-006174-zC26DnLJP6vfHhztS_jpg.rf.5e393a4c5efb85eb006c82aed4b339f0.jpg,0,0,1,0,1,0,1,1,0
video-iTrM5ner4KQGLvpdC-frame-000333-RFLKtijXgevFQAsxy_jpg.rf.5e82af9b1fe77992de0e65bf7787b25e.jpg,0,0,1,0,1,0,1,1,0
video-MoCHppHsM4bnncPmS-frame-002160-Cm2hXvqEH494Nh9Jk_jpg.rf.5e847f3246eac2c9b533c79c00473913.jpg,0,0,1,0,1,0,1,1,0
video-GXXqNLCqyu72TLx5i-frame-000154-izdFbusXbibFnzxxg_jpg.rf.5e31a4b3804ef11f052161f326df43ff.jpg,0,0,1,0,0,0,1,1,0
video-BjSfmxLQqCGjg8tya-frame-000570-m74nbBFaHohKWqmsN_jpg.rf.5e9f45a5a936140db6ddd6b6a867142f.jpg,1,1,1,0,1,0,1,1,0
video-JFiGa9oAAN2queuLt-frame-000834-9nSNxSzj8PmeM4eww_jpg.rf.5dd5a09c0f36e6657591f6c9da62a78f.jpg,0,0,1,1,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-004886-gowa9miNeyNYTeQhp_jpg.rf.5ea5973d2da6c64e0c0676ac46d5857c.jpg,0,0,1,0,0,0,1,1,0
video-hmsJCeMCWjX2FhxD8-frame-002637-vZGKjtF9puhZ2sev9_jpg.rf.5ed0bd8eafee13f23891446bb07cdefc.jpg,0,0,1,0,0,0,1,1,0
video-BvDJ7TewksQCjCtyN-frame-004141-6PZx9Dveqmboud4Rx_jpg.rf.5ea97150b5df57a382bdb53428a381bf.jpg,0,0,1,0,0,0,0,1,1
video-7EPybiwBrzjDKn7TZ-frame-003082-dkfaaF6ncdDQ2Jekd_jpg.rf.5efc41a91bbfd050a395210a497323ce.jpg,0,0,1,0,0,1,1,0,0
video-5Lwe5DATf4BxKtaiB-frame-000647-pC4yrp9Lso2Gi4D4B_jpg.rf.5ee25e310e5f587d0bc6e9a99260a54d.jpg,1,0,1,0,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-002827-CjxyXuFzkgoeRn4DC_jpg.rf.5ecba9364174ee3ec54359b3ccb79bb6.jpg,0,0,1,0,0,0,1,0,0
video-Gfv3kbdf5KAYRtPcz-frame-004131-yyRHxK9z3R4o4ab9X_jpg.rf.5efab618b08883425ec2ff20124a85ff.jpg,1,0,1,0,0,0,1,1,0
video-TxNGEKRyWMf6Q7hS2-frame-000738-vYCtWP4iveZR69cyp_jpg.rf.5ef3fce271d65e827765e556e9219fb2.jpg,0,1,1,0,0,0,0,1,1
video-AkvAvb4X72cnTbbCw-frame-000080-WLAjK7uHHxK3DMPhb_jpg.rf.5f0a623ae86bdbdec340d905d551fb38.jpg,1,0,1,0,1,0,1,1,0
video-5YffDt2oYT6CDzYHk-frame-000300-ZKeeGZ9jFsXGHkKTd_jpg.rf.5f1435e75996b0829d579c4d5e328941.jpg,0,0,1,1,1,0,0,1,0
video-WXTMrJkrK8BMoMkxk-frame-001829-2PPXPeGdopTEezhtP_jpg.rf.5ee2836b5964ed99ac4319d8465e03be.jpg,0,0,1,0,0,0,1,1,0
video-7EPybiwBrzjDKn7TZ-frame-005478-8X9pw83u4GmXpKniE_jpg.rf.5ee8c048b69f0c2071272c12a6f623b9.jpg,0,1,1,0,0,0,0,1,0
video-49ZHZYTfjWxQXmrQs-frame-008250-p8YYkzsofEKRsp3Jw_jpg.rf.5f6614f778796093c23c0fd0bc51025e.jpg,0,0,1,0,0,0,0,1,0
video-S5osy2ei487eAM2fw-frame-002343-p3NmqnBxFSKpBso8k_jpg.rf.5f0372669e9652fb92e0d938ec69f172.jpg,1,0,1,0,1,1,1,0,0
video-5Lwe5DATf4BxKtaiB-frame-000797-8WiqAM8iTXtbCdYgA_jpg.rf.5f67f945ade0d053bba68c6dbea72a39.jpg,1,0,1,0,0,0,1,1,0
video-r68Yr9RPWEp5fW2ZF-frame-007016-k3wGEPR6WPkCvdaam_jpg.rf.5f10c70b4747d488269c8c50c6cb6de7.jpg,0,0,1,0,0,0,1,0,0
video-SyzNY82LYZrhkPH7x-frame-001157-n66ETZSCSNgsj22kz_jpg.rf.5edf92639862ab6db8d9802290726e88.jpg,1,0,1,0,0,0,1,0,0
video-iTrM5ner4KQGLvpdC-frame-000643-pJb6ppkkHx4puerAe_jpg.rf.5f8b78531a9ea7710c7e8fe8b3bd7183.jpg,0,0,1,0,0,0,0,1,0
video-BjSfmxLQqCGjg8tya-frame-001608-CXYJDEbMMGSFRKkZR_jpg.rf.5f93011e4b4e9ffb2a4b92f0c3d1cf0f.jpg,0,0,1,0,1,0,1,1,0
video-7EPybiwBrzjDKn7TZ-frame-002082-gas7vgkoLFQhoCeRr_jpg.rf.5f75ed9868c098aa1dc64ca37b44c80e.jpg,0,0,1,0,0,0,1,0,0
video-5v4MPkCMGEKPfroxc-frame-000270-ermBRk4LAq5tDmzhA_jpg.rf.5f8f744782bda3a008d48a39192237eb.jpg,0,1,1,1,1,0,1,1,0
video-Gfv3kbdf5KAYRtPcz-frame-000992-kaaq6kqjfhmXDyGzL_jpg.rf.5fa1ad1e9bbd684874ffa27613a67eb5.jpg,1,0,1,1,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-007950-uAkqoGwapa4tyZPhZ_jpg.rf.5fae6cf8641f8733efe795049bf3bf94.jpg,1,0,1,0,0,0,1,1,0
video-YzRKMLLSDnZLFpPmg-frame-001638-6aQbJLaZuWvZo7iTL_jpg.rf.5fa296a48d2b46c0215a5092f61f4410.jpg,0,1,1,0,1,0,0,0,1
video-r68Yr9RPWEp5fW2ZF-frame-001786-FsHiK3v8Z8EHdgWeJ_jpg.rf.5fd4042e5121e23458d6cc58d0a0e4f1.jpg,1,0,1,1,1,0,1,0,0
video-r68Yr9RPWEp5fW2ZF-frame-013758-SAMBTequcwyEAaHBf_jpg.rf.5fa53c90596fdbf0d6aa8b598f223b81.jpg,1,0,1,0,1,0,1,1,0
video-BjSfmxLQqCGjg8tya-frame-003491-gPCZbkgZi2j8tdtZC_jpg.rf.5fb97078a83c6599b99f19b0fbbd376f.jpg,1,0,1,0,1,0,1,1,0
video-XvhW2CuNNzf5oWRXK-frame-000066-cXkAJ97L4LdTzzAPE_jpg.rf.5fedc48fe386e7164c8c840aa0802e09.jpg,0,0,1,0,0,1,1,1,0
video-fZKBh7mRSKHjXS2zk-frame-006900-kJAvTPSLRyEiwsGkk_jpg.rf.5f8cb3cde60d67291a88615c4255f012.jpg,0,0,1,0,0,0,0,1,0
video-KTtJnXH7CcPgLeF2G-frame-004648-tLHKk52efr5rvhrHa_jpg.rf.60032958ff72cd33e082cd4a87662f84.jpg,0,0,1,0,0,0,1,0,0
video-ELruYFQjkqpZnir29-frame-002446-jMw327nJYcMpH4Xcj_jpg.rf.5fc6fc9d71ea14770705ec1bc95ba5a8.jpg,0,0,1,0,0,0,1,1,0
video-r68Yr9RPWEp5fW2ZF-frame-011083-fLvJExs8erAHfGRCD_jpg.rf.6006b979aa38ada3f8d1c7d8de1494ea.jpg,0,0,1,0,1,0,1,1,0
video-QvjyFt7jvqczmaoNZ-frame-003909-Aq5daoREdCDkqpjxc_jpg.rf.5ffbe1873b98397df2738c235469ac57.jpg,1,0,1,0,0,0,1,0,0
video-r68Yr9RPWEp5fW2ZF-frame-007231-CMtXqSa6RwnHkaoCr_jpg.rf.5fea22cb09bfa30feb0db6975d650f0e.jpg,0,0,1,0,0,0,1,1,0
video-JFiGa9oAAN2queuLt-frame-003387-C8s5EwkGAuHxxTDEb_jpg.rf.5fe8427d897c7d0f50a16bea5af25237.jpg,0,1,1,0,0,0,1,0,0
video-ipHbyAv8iW9kmxTGj-frame-001820-5DD9oEqBZ7MshQgFX_jpg.rf.6032998d05c2b464c18db2f011273940.jpg,0,0,1,0,0,0,0,0,0
video-evnmmkhaqckdxWa9P-frame-002026-dYGLf5zk65crHipNq_jpg.rf.603b1fab404f32168ebd115fa1e70353.jpg,0,1,1,0,1,0,0,1,1
video-DJYDQTZH7GLCqw3Tx-frame-005689-gxngotDvYzqn32arj_jpg.rf.5fd895bd3428b3f8fe27021d34b06543.jpg,1,0,1,0,0,0,1,0,0
video-AEZAaF8epmvQv5Nfj-frame-006690-9yBu8BAHgCQahLNHZ_jpg.rf.60114764c0cd36b1f5248a1ea93bdc0e.jpg,1,0,1,0,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-000740-k6ZbZWhr6qSJMoSFF_jpg.rf.60377aea90ee01ad092629f00ef291f2.jpg,0,0,1,0,0,0,1,1,0
video-AHWxmA7AFazuCjdrS-frame-002483-MrTGfNuC7E9pTfDNa_jpg.rf.60444e833318aac9eb5225e5c8f698a9.jpg,0,0,1,0,0,0,0,1,0
video-r68Yr9RPWEp5fW2ZF-frame-009633-SPZCNhQBDP6Hrncxg_jpg.rf.60641de8fe807a87083243dba8b2f528.jpg,0,0,1,1,0,0,1,1,0
video-5v4MPkCMGEKPfroxc-frame-000947-P47cvSoLFv5ShZnZp_jpg.rf.6078b6036599a61f88a11cb5f18da476.jpg,0,1,1,0,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-003107-2SE2tsR6ttuCiCBDk_jpg.rf.6074b7397c010122ab090a8b08174e0d.jpg,1,0,1,0,0,0,1,0,0
video-nodg7n2aFzCWFJBnv-frame-003442-kgBWWAnuj4jvmofjm_jpg.rf.60655cc2cc31e8ef686bbe94d02fa32a.jpg,1,0,1,0,0,0,1,1,0
video-5HPT2goT53ceRpvRm-frame-001005-KHnHbjC78ersiTrSu_jpg.rf.609913e988bf627e5655e0e6c2250424.jpg,1,0,1,0,0,0,1,1,0
video-vbhpsNpMoX2Qbhw2A-frame-006054-feQuN7mmpDhMekqMS_jpg.rf.60a0ea7f324a9f72c702abf6a06a9137.jpg,0,0,1,0,0,0,0,1,0
video-rnZseY2bPiYhWEF2m-frame-000582-ELhYPQJdspA8kycaL_jpg.rf.5fa49bc7bf4188a6e767bf820703b444.jpg,0,1,1,0,1,0,0,1,0
video-kDDWXrnLSoSdHCZ7S-frame-001230-h9mN3nZAfAGjmTYG4_jpg.rf.60b2f3f77cae87cfd27dfb3ae5c37c72.jpg,0,0,1,0,0,0,1,1,0
video-wGdqQimawNX3RYv76-frame-006954-iH8XCZBvqqqtjgGGy_jpg.rf.608d2130b1464f99b92871ea21c9a28b.jpg,0,0,1,0,0,0,1,1,0
video-S5osy2ei487eAM2fw-frame-004095-ngZXvBHsCd3Hz9PLG_jpg.rf.60ae66e741a32c1b127aa9b8a82987bd.jpg,0,1,1,0,1,1,1,1,0
video-ipHbyAv8iW9kmxTGj-frame-007370-TELHJtY5t6paPrjtm_jpg.rf.60da273e57c2b469df5b69e5770d3639.jpg,0,0,1,0,0,0,1,0,0
video-r68Yr9RPWEp5fW2ZF-frame-005876-JwgJ3ZNLvQE4wZpzA_jpg.rf.60bb522275062c5e90c77d9aabc0c1dd.jpg,1,0,1,0,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-001229-9Q7FBzQ57tf5Yimr8_jpg.rf.60b3eb457e1627140557f54b378e6b9d.jpg,1,0,1,0,0,0,1,0,0
video-JFiGa9oAAN2queuLt-frame-001574-TXbCuLj6CbrsemGtd_jpg.rf.60b7bfd91b02a0f2f1eb34bf656819ec.jpg,1,0,1,0,0,0,1,1,0
video-TEAocgWiwwMWxYtgJ-frame-005304-RqhPgkwjxbr2JwHL4_jpg.rf.609a742c60c5ba24f54a659c85c10978.jpg,0,0,1,0,0,0,1,1,0
video-JFiGa9oAAN2queuLt-frame-001414-gKoPcWcKdm6ZxGNPq_jpg.rf.60d43309c17a2b1f616c7892777e0ae6.jpg,1,1,1,1,1,0,1,0,0
video-r68Yr9RPWEp5fW2ZF-frame-007361-C7tcnd82boDfR8H66_jpg.rf.60bd539b868e035b29e0eab61b2c09ca.jpg,0,0,0,0,0,0,1,1,0
video-RaiPnxNTaxcGE5qfG-frame-002550-p5eSzDN5r6NSDbszq_jpg.rf.60cb86f7a6105712abc29c5545898293.jpg,1,1,1,0,0,0,1,1,0
video-24ysbPEGoEKKDvRt6-frame-001015-bKF8hfWfhGJ45xLJb_jpg.rf.60b81ce21e905cc5609a34167341ad24.jpg,0,0,1,0,0,0,0,1,0
video-AEZAaF8epmvQv5Nfj-frame-009921-nNLAu4DqPPhs8Hdtd_jpg.rf.0002736246fcb6ddb0b0051d648ddb4e.jpg,1,0,1,0,0,0,1,0,0
video-GXXqNLCqyu72TLx5i-frame-003734-Z2do38RBj5dxBpBCu_jpg.rf.00042263ed2fab121fd94076dabab935.jpg,0,0,1,0,1,0,1,1,0
video-r68Yr9RPWEp5fW2ZF-frame-014320-ndg7aaWLqWgqyKaMR_jpg.rf.0004bc82f52c17f83394d28b163295d0.jpg,0,0,1,0,0,0,1,0,0
video-TTDq3x6HSvFx3YRDH-frame-001109-8vxFe3kPToxrcEJho_jpg.rf.00068171a8523efdab9641b60da5b636.jpg,0,0,1,0,0,0,1,1,0
video-aTxg8EcSRQyDvisMX-frame-000000-E25mvLcZuxZQNT3Xz_jpg.rf.00081dc288f0bf0b93978543ad488cbf.jpg,0,0,1,0,0,0,0,1,0
video-sEs53HkN6oRqWdeQK-frame-000672-iQoYukvSYEZ6hjdyg_jpg.rf.0060bed87738ebc91807a8701b44a1ff.jpg,1,0,1,0,1,0,1,1,0
video-GMDwNs5TdqejpF4vu-frame-002564-BLhEKkn4CjGbQaCZL_jpg.rf.00697f2a3de5f2951860ece9526d7f56.jpg,0,0,1,0,1,0,0,1,0
video-BjSfmxLQqCGjg8tya-frame-004031-cary8FKp936fghgyY_jpg.rf.007147360afaa1d3093d58cc6742799a.jpg,0,1,1,0,1,1,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-008300-DQW4hYheGFFMDpxyp_jpg.rf.0083f088f0171af8b2d64b96ecbf78fe.jpg,1,0,1,1,0,0,1,1,0
video-BjSfmxLQqCGjg8tya-frame-003746-5TBhMX4E5x5v43nEJ_jpg.rf.00854cef8b43438bfdf6b0ac5d4f0aa5.jpg,1,0,1,0,1,0,1,1,0
video-7RdKmtytvKgfNcTNv-frame-003900-iCXpq7GMevJbGQtsB_jpg.rf.0081e76425fdeb81c17acd303f6940fd.jpg,0,0,1,0,1,0,0,1,0
video-AEZAaF8epmvQv5Nfj-frame-009589-Q9RKnwMT9FqtDZn33_jpg.rf.0091ff119aa429212b5b12653fdb2842.jpg,0,0,1,0,0,0,1,0,0
video-qmuvFTzLkR28JMp7r-frame-004618-b9vByKRMwfugXm5e5_jpg.rf.00b080fb28f31ea5d6791182cd49f595.jpg,0,1,1,0,0,0,0,1,0
video-nodg7n2aFzCWFJBnv-frame-000290-qwRonBFqhaBGyyMG2_jpg.rf.00b4af3d3864bf1d4cbdd3c526e494f9.jpg,0,0,1,0,0,0,0,1,0
video-r68Yr9RPWEp5fW2ZF-frame-001676-qqS4KkdYwJxxWhvkd_jpg.rf.00bb7a2d7e4a2de60aab35f54cdcef66.jpg,1,0,1,1,1,0,1,1,0
video-fZKBh7mRSKHjXS2zk-frame-001350-SHi44TFqzTNzhkvMk_jpg.rf.00bbd721748e19d871fd553ac20c4121.jpg,0,0,1,0,0,0,0,0,0
video-AEZAaF8epmvQv5Nfj-frame-013760-oTGLnEuqZB5Qy7ACW_jpg.rf.00e8c00e8c07fc4ca0337acdfe7bcbd1.jpg,1,0,1,0,0,0,1,0,0
video-KTtJnXH7CcPgLeF2G-frame-003623-m4KWXgGTqoknueFhF_jpg.rf.00f3cd1b6dc3506da6d2197a9e65a590.jpg,0,0,1,0,0,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-006967-3Xc3wgqGeEShX2Mtc_jpg.rf.00cab1c5ee869c7e5a31d1953e64e702.jpg,1,0,1,0,0,0,1,1,0
video-BjSfmxLQqCGjg8tya-frame-004244-DGmr92i5b4Cms4BZk_jpg.rf.00bda116420dfd257af69ef059203e6b.jpg,1,0,1,0,1,0,1,1,0
video-ZicHYAPRYGdu82nAa-frame-003791-cp4mhGnEWNx6JtHDS_jpg.rf.01006940713cbc90a2c9357cf8b71120.jpg,1,0,1,0,1,0,1,1,0
video-5An82wT7iBmfZSwx7-frame-006811-gdtPHd5rtTEhW5gDX_jpg.rf.00d0a0344ab77b58f8c66e75c96ae036.jpg,0,0,1,0,1,0,1,1,0
video-GXXqNLCqyu72TLx5i-frame-002003-y2z75mM7reDeSBjKW_jpg.rf.00ca98f1cd395a7482bd7703d77e294f.jpg,0,0,1,0,1,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-003531-BZJvjdruaWTrLWmLX_jpg.rf.01245836faa1f9eabced0734d4465ad4.jpg,1,0,1,0,0,0,1,1,0
video-4zQqsnWRwK7SFPpBy-frame-006032-iR7aMetYSJgzZthGR_jpg.rf.00c9aa5f680f6b91ec1320ace74196f5.jpg,0,0,1,0,0,0,0,1,1
video-DJYDQTZH7GLCqw3Tx-frame-008490-zxjcwdbb3EP7Zrueh_jpg.rf.011ad359d9d3649a168621bef2d3e974.jpg,1,0,1,0,0,0,1,0,0
video-nodg7n2aFzCWFJBnv-frame-001915-hRC7kAxuRyNxwskE6_jpg.rf.012cae9ad89fd6106a2b3d3927414dcd.jpg,1,0,1,0,0,0,1,0,0
video-kZvY7NeD8kA7PiMWX-frame-006371-DawkrC8tPotdDiHMJ_jpg.rf.00d944c09ce54fced05bc397e0256855.jpg,0,1,1,0,1,0,1,1,0
video-2MbnnGTv27EBLGqiQ-frame-003300-ezpY2iztuhCZZwPvy_jpg.rf.00fab629173b2705266b355d2847c8c5.jpg,0,0,1,1,0,0,1,1,0
video-G9ZpKLJEKsMheip7b-frame-004950-wHrMPgrqF5iif4cpt_jpg.rf.0117100750170e860c68c0772b555640.jpg,0,0,1,0,0,0,1,1,0
video-24ysbPEGoEKKDvRt6-frame-000210-TvhngHEBSnvXtcAXS_jpg.rf.0143ec5a208cde0ac752101ec2959ca5.jpg,0,0,1,0,0,0,1,1,0
video-SyzNY82LYZrhkPH7x-frame-000878-PmXt393rwSwucEr55_jpg.rf.015712a59ea8b9d0e02a4fac1b78ac72.jpg,0,0,1,1,0,0,0,1,0
video-c3Lxro5s7dbYgdGRp-frame-000987-cK6S4xhgWgKt4rMkD_jpg.rf.01959076e903cddc71b9699ea22a2758.jpg,0,0,1,0,0,0,1,0,1
video-DJYDQTZH7GLCqw3Tx-frame-008910-XzK4GahFoDjhKvgE9_jpg.rf.018f366591aaddef27b0616c58395044.jpg,1,0,1,0,1,0,1,1,0
video-AEZAaF8epmvQv5Nfj-frame-008370-gZ8jyFykxS4CKJga3_jpg.rf.01bb452bf5f5bae06d4d4738ed15cd9a.jpg,0,0,1,1,0,0,1,1,0
video-WFkuHrJEHigf6HCWZ-frame-003364-zqTc8kbLoX8SWc3zz_jpg.rf.015efd89d6a0dfabb84ac24ec1a76dc8.jpg,0,0,1,0,1,0,1,1,0
video-aMQG7QCtJKfnEdue5-frame-000310-XG7pyieb2QTm2em6N_jpg.rf.00fcb8a9f858fb26cfef05665df192b9.jpg,1,0,1,0,1,0,1,1,0
video-dgYrcYcm5G75w2GJc-frame-001899-hwyiJo22LpaRYZiFv_jpg.rf.01c2068d9570ccd37e6a9fe4fc9280ac.jpg,0,0,0,0,0,0,0,1,0
video-zNFzcc9wW8XB4QwTa-frame-005672-MLMiB5QKi7Lo9NLn4_jpg.rf.01d1a5aa4f4b6868bc93682716210ff7.jpg,0,0,1,0,0,0,1,0,0
video-PY5tYnNPcGE9WrZuq-frame-000630-HiWgSHEfqwEM5kuNv_jpg.rf.01b96f7fc8e95588d9d82ecd0dd8327d.jpg,0,0,1,0,0,0,0,1,0
video-JFiGa9oAAN2queuLt-frame-000417-DpSZb7DiAzufmJ6Jt_jpg.rf.01664f3c1d6b9c8896c8f7adb96f8079.jpg,0,0,1,1,0,0,1,0,0
video-Gfv3kbdf5KAYRtPcz-frame-001032-8cWDr3gpJn9mgmuLA_jpg.rf.01447a9f42b361cf44842cd1a9f05817.jpg,0,0,1,0,1,0,0,1,0
video-mBQmysFvQtPK36MsF-frame-004357-oLzaEQruHCpqmPn96_jpg.rf.01e664cc1c579ca55d38235a7f97d378.jpg,1,0,1,0,0,0,1,0,0
video-86XuF6pPvWfBCqyNt-frame-003687-PtYfDZthSZTZSW7MJ_jpg.rf.01d545967be25d469c907ff71dc7079b.jpg,0,1,1,0,1,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-003361-AHimu52QhrGqo84mX_jpg.rf.015945cd7e7b785782156deb8e0b2114.jpg,1,0,1,0,0,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-005809-SAX4vRtRdFJ3bwX5T_jpg.rf.01601228f96e2b79717e6508b1fc79ab.jpg,1,0,1,0,0,0,1,0,0
video-r68Yr9RPWEp5fW2ZF-frame-000093-vumrYj47cyaNKXzWN_jpg.rf.01fdda95c7d5e3c816ffe172d01357cf.jpg,0,0,1,1,1,0,1,1,0
video-AEZAaF8epmvQv5Nfj-frame-014721-yTWH6kjb7mbvCWvnE_jpg.rf.01e70a088503e906f2305d6a2e77b07a.jpg,0,0,1,0,0,0,1,0,0
video-BjSfmxLQqCGjg8tya-frame-009040-Pxc4EbyJDaP6SEb9E_jpg.rf.02175a0f525dc6b30de12c9b6a980ded.jpg,0,0,1,0,0,0,1,0,1
video-r68Yr9RPWEp5fW2ZF-frame-017049-7N65fuYiseShjb9Pu_jpg.rf.01eb6274d2132a605b1497e3fa1c7db7.jpg,0,0,1,0,1,0,1,1,0
video-MJMd3yspHSkfwpDSD-frame-000000-YGtWtBcMse4ncCsiq_jpg.rf.0222744d0ff22ecd6b73aa60501648e3.jpg,0,0,1,0,0,0,0,1,0
video-SyzNY82LYZrhkPH7x-frame-003518-vzCpJvcbRYsmfJcP7_jpg.rf.02191e6450036db407834bcd964b8f66.jpg,0,0,1,0,0,0,1,1,0
video-4dy5Hhcg93BTyG9KZ-frame-000753-s2KeQbc78mfZQNHMF_jpg.rf.024008eeaf0d0ffcdbe966b22449bd94.jpg,0,0,1,0,0,0,1,0,0
video-cprcATqPmWGnc3cgi-frame-001812-kssJA9cTLLjntx4xe_jpg.rf.022d02e61db0749aabe30a095c698421.jpg,0,0,1,0,0,0,1,1,1
video-4zQqsnWRwK7SFPpBy-frame-000754-sEW4CYBhGDFsCSe8M_jpg.rf.02340139315c42e4a1020ed0c13cc091.jpg,0,0,1,0,0,0,0,1,0
video-DJYDQTZH7GLCqw3Tx-frame-007390-Zc3JsXCxBS9EEtsSS_jpg.rf.021d4ec250bf37a9d8303f73d7c7b539.jpg,1,0,1,0,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-005329-4WbEQShxsvmqPT9n6_jpg.rf.024c41bf801c4a36f24af378d9592007.jpg,1,0,1,0,0,0,1,0,0
video-JFiGa9oAAN2queuLt-frame-004987-pNCqzF9qTZS6nnET8_jpg.rf.025cd94e84896a3fd3731a9b4ff819be.jpg,0,1,1,1,0,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-001419-viJ5B6oYa8mT6YTLJ_jpg.rf.0266e205ee3ef1378724f130ed48d3c8.jpg,1,0,1,1,0,0,1,0,0
video-bk2x9u9JivsWRS9Nk-frame-004905-q6TkbsyWyr2sxBwkt_jpg.rf.0267fa9eaec056363efeff6c8aefd646.jpg,0,1,1,0,1,0,0,1,0
video-jEAhuERdkqBfeTdux-frame-001800-gJEMQLGoaffMdBANC_jpg.rf.02708e39fc648547790f53eb1f4e4f85.jpg,0,0,0,0,0,0,1,1,0
video-aMQG7QCtJKfnEdue5-frame-002915-TBh4PgW9EmLcZXeSF_jpg.rf.026b66cf69b50af92ebb6b2cafeebef8.jpg,0,0,1,0,0,0,1,1,0
video-4E8nAe7bkHkSZfpjq-frame-003600-AinXArcyAtkdaTAg7_jpg.rf.02703fb14d567791934a897eae6de526.jpg,0,0,1,0,0,0,0,1,0
video-r68Yr9RPWEp5fW2ZF-frame-005986-BxAx64P2zEjBe6fXN_jpg.rf.02c65b5832f063d4fe264a06b3d81aa6.jpg,1,0,1,0,0,0,1,1,0
video-Gfv3kbdf5KAYRtPcz-frame-004051-n6rgmtghY3LswzMjX_jpg.rf.02eb4de7356cbe51f4b071f94a42f6b5.jpg,1,0,1,0,0,0,1,1,0
video-r68Yr9RPWEp5fW2ZF-frame-006926-QcdxBaXTWozrnkNjc_jpg.rf.02da9f8984fbc25db2f7b0e9df59cd56.jpg,0,0,1,0,0,0,1,1,0
video-r68Yr9RPWEp5fW2ZF-frame-002506-MCY7RLxfsWqJWtfSe_jpg.rf.02f0e0784c334e5104377ecdf0de49cd.jpg,1,0,1,0,1,0,1,1,0
video-KTtJnXH7CcPgLeF2G-frame-001761-9JqYtLHe6q74EaZ9B_jpg.rf.02f313016832e4715ffa5c8f047a2064.jpg,0,0,1,0,0,0,1,0,0
video-JFiGa9oAAN2queuLt-frame-001614-tF4cBngvAPiNnCpmQ_jpg.rf.0295c21257e1dd8b782d2bb81070bf39.jpg,1,0,1,0,0,0,1,1,0
