path_img,bbox,class_id
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_30_0_03841_jpg.rf.ca3c54567e41994e0c8bfa75486dafa6.jpg,"[[685.0, 68.0, 8, 18], [718.0, 59.0, 10, 20], [751.0, 72.0, 12, 22], [771.0, 60.0, 12, 22], [795.0, 78.0, 12, 22], [763.0, 91.0, 12, 20], [726.0, 77.0, 10, 20], [689.0, 82.0, 12, 22], [777.0, 407.0, 12, 24], [735.0, 423.0, 12, 24], [747.0, 425.0, 12, 24], [761.0, 435.0, 12, 24], [773.0, 428.0, 16, 22], [604.0, 496.0, 18, 22], [324.0, 492.0, 14, 22], [351.0, 500.0, 12, 22], [401.0, 499.0, 16, 28], [425.0, 744.0, 16, 22], [463.0, 748.0, 12, 22], [459.0, 770.0, 12, 26], [481.0, 765.0, 16, 24], [491.0, 742.0, 12, 26], [504.0, 751.0, 14, 24]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_70_90_0_01121_jpg.rf.dd3884a6a93af6d3e8e519897ec43450.jpg,"[[776.0, 606.0, 34, 34], [756.0, 454.0, 34, 34], [840.0, 402.0, 30, 34], [920.0, 373.0, 46, 44], [920.0, 190.0, 34, 50], [852.0, 217.0, 50, 44]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_70_0_04748_jpg.rf.e1fbd6e8fc39aab21dc157339fe953b4.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_110_90_0_02769_jpg.rf.698c245e817d2d232cf17587a1d499d9.jpg,"[[422.0, 125.0, 22, 28], [431.0, 185.0, 24, 28], [395.0, 183.0, 24, 24], [475.0, 285.0, 32, 44], [521.0, 641.0, 32, 36], [680.0, 687.0, 34, 40], [537.0, 690.0, 24, 30], [540.0, 720.0, 18, 22], [707.0, 782.0, 32, 34], [653.0, 775.0, 28, 28], [523.0, 791.0, 20, 32], [568.0, 851.0, 26, 28]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_120_60_0_09358_jpg.rf.9aa8fe0b0388239d17189e527660b8f5.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_60_0_05643_jpg.rf.58eee7dcf2e6f38cbebd95268621df00.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_50_0_05630_jpg.rf.231de95e8464f78f21405873f13d6839.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_50_0_00341_jpg.rf.60ab868e28e6a5825111035a07011a6e.jpg,"[[178.0, 41.0, 42, 64], [157.0, 56.0, 24, 46], [629.0, 59.0, 28, 52], [980.0, 522.0, 26, 54], [955.0, 600.0, 36, 58]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_80_0_04025_jpg.rf.df787827604015b3cd5c81bf7778142e.jpg,"[[524.0, 314.0, 22, 26], [542.0, 399.0, 18, 28], [608.0, 409.0, 18, 32], [638.0, 367.0, 18, 32], [656.0, 384.0, 18, 30], [534.0, 422.0, 18, 22]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_07207_jpg.rf.98ac0a10216ecbe740eae6e17d36d345.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_80_0_04250_jpg.rf.95bde4e24f559759afb4ff69d88640f9.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_90_0_04283_jpg.rf.2116452bc3d33cf69737d7e2d70af6c7.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_100_70_0_03446_jpg.rf.a2f7464f88920a4a48ccfef4155aa1cb.jpg,"[[643.0, 113.0, 20, 44]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_50_0_01454_jpg.rf.d6fae073db6a52f53569db5e0643816c.jpg,"[[801.0, 14.0, 24, 26], [1106.0, 374.0, 30, 50], [1172.0, 450.0, 26, 50], [1122.0, 434.0, 26, 42], [1166.0, 510.0, 22, 46], [1100.0, 469.0, 18, 44], [1080.0, 460.0, 26, 46], [1075.0, 412.0, 28, 42], [1054.0, 413.0, 26, 36], [1034.0, 411.0, 22, 24], [1018.0, 419.0, 18, 28]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_60_0_00411_jpg.rf.96f8b87cd6159efb454f33a7e8c1f242.jpg,"[[953.0, 834.0, 36, 54]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_60_0_00478_jpg.rf.82f811f6062367a7fde70ef63dc410c7.jpg,"[[493.0, 82.0, 28, 50], [537.0, 314.0, 36, 62], [936.0, 455.0, 18, 40]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_80_70_0_07040_jpg.rf.9d370cf96c40b6a3c23c6bdd1bb92bd5.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_80_50_0_06980_jpg.rf.6877a819d5f0309ae313a8ae46387a7e.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_70_0_00567_jpg.rf.051248ffe3c72f72f2774e7f6963122f.jpg,"[[753.0, 518.0, 44, 54]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_110_60_0_03674_jpg.rf.2495680eb0fe1c5f63d23790fa66638e.jpg,"[[686.0, 335.0, 30, 40], [685.0, 299.0, 20, 32], [706.0, 290.0, 18, 30], [734.0, 357.0, 18, 32], [738.0, 340.0, 22, 38], [861.0, 807.0, 20, 36]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00011_jpg.rf.8f97d5e3a4ee87b24f4984d3646ab711.jpg,"[[1171.0, 13.0, 16, 24], [1131.0, 170.0, 16, 30], [1082.0, 145.0, 18, 40], [925.0, 31.0, 16, 36], [899.0, 45.0, 20, 40], [908.0, 29.0, 14, 32], [862.0, 32.0, 14, 34], [833.0, 32.0, 16, 30], [624.0, 65.0, 22, 44], [665.0, 386.0, 16, 34], [696.0, 461.0, 18, 40], [747.0, 471.0, 20, 40], [534.0, 412.0, 14, 34], [545.0, 522.0, 16, 42], [569.0, 563.0, 20, 40], [755.0, 704.0, 16, 42], [686.0, 752.0, 14, 38], [909.0, 755.0, 16, 40], [894.0, 758.0, 14, 38], [882.0, 763.0, 14, 44], [664.0, 796.0, 14, 46], [1013.0, 1002.0, 20, 46], [1269.0, 905.0, 20, 48], [839.0, 1007.0, 20, 36], [551.0, 972.0, 20, 46], [339.0, 129.0, 16, 36], [238.0, 273.0, 18, 40], [168.0, 236.0, 18, 38], [69.0, 184.0, 16, 38], [419.0, 306.0, 20, 42], [882.0, 529.0, 18, 40]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_70_70_0_07698_jpg.rf.642fc2e13af557b8e13ff85183eb8abe.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_40_0_01179_jpg.rf.92161f5563f25c5a0cf393481ceb5afa.jpg,"[[929.0, 624.0, 28, 38], [884.0, 599.0, 26, 44], [857.0, 603.0, 20, 40], [847.0, 642.0, 24, 46], [709.0, 585.0, 20, 28], [784.0, 634.0, 22, 26], [785.0, 657.0, 20, 20], [786.0, 681.0, 18, 32], [751.0, 301.0, 20, 40], [798.0, 306.0, 22, 30], [798.0, 332.0, 22, 38], [851.0, 332.0, 24, 38], [867.0, 293.0, 20, 28], [841.0, 290.0, 32, 30]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_80_0_01543_jpg.rf.8278a4c1b226110eeb2fa99a3d5e3350.jpg,"[[813.0, 505.0, 28, 40], [1050.0, 484.0, 26, 30]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_120_70_0_09385_jpg.rf.bd04db55592e741bb13d6a88408ae0b7.jpg,"[[561.0, 193.0, 28, 56], [582.0, 53.0, 30, 52]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_70_0_07276_jpg.rf.6c6d49ba1d922fb86cebc275fb29682b.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_70_0_05671_jpg.rf.eb2b37479ebd59761ca6cec6fbdd8f33.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00005_jpg.rf.c5259aec99f76aac602a187ffd61f4cc.jpg,"[[213.0, 187.0, 20, 44], [181.0, 252.0, 20, 34], [397.0, 192.0, 20, 34], [441.0, 305.0, 20, 40], [590.0, 180.0, 14, 30], [877.0, 996.0, 20, 50], [1123.0, 987.0, 20, 44], [1204.0, 1018.0, 22, 14], [1162.0, 847.0, 18, 44], [1258.0, 864.0, 26, 50], [942.0, 655.0, 22, 48], [1042.0, 457.0, 18, 40], [1001.0, 429.0, 20, 40], [968.0, 416.0, 18, 38], [867.0, 429.0, 20, 44], [811.0, 403.0, 16, 32], [793.0, 400.0, 16, 34], [699.0, 355.0, 24, 44], [670.0, 152.0, 14, 34], [722.0, 9.0, 18, 16], [1204.0, 588.0, 22, 42], [1230.0, 58.0, 34, 54], [1267.0, 62.0, 24, 42]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_90_0_01340_jpg.rf.8a199112da5ed329c97beffc5df26907.jpg,"[[697.0, 246.0, 24, 26], [653.0, 527.0, 24, 32], [797.0, 459.0, 24, 28], [757.0, 481.0, 48, 52], [958.0, 393.0, 22, 36], [941.0, 431.0, 32, 36], [852.0, 520.0, 46, 46], [869.0, 552.0, 36, 34]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_80_80_0_07082_jpg.rf.2381d36dc65ed043ed78a79246baf0b2.jpg,"[[135.0, 342.0, 28, 54], [322.0, 417.0, 50, 52]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_30_0_07143_jpg.rf.a9cdb2dda5e71d383f8b669bfb85ae4d.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_100_40_0_03342_jpg.rf.276cf92865513adbcfc8a39e4ef8c20a.jpg,"[[776.0, 137.0, 18, 36], [817.0, 428.0, 16, 34], [519.0, 283.0, 16, 36], [563.0, 290.0, 16, 30], [153.0, 113.0, 16, 36]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_90_0_04311_jpg.rf.1425cb2ae506bc2bb5fb1683c48ac5db.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_110_80_0_08491_jpg.rf.f65021c6eb12e9bd4b1d1024ed01260e.jpg,"[[613.0, 133.0, 28, 36]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_90_0_04821_jpg.rf.f44e587c4d8a9e81ad76b9e33c2adf59.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_110_60_0_02677_jpg.rf.01f7d49be9a236b127891bb8004d9212.jpg,"[[533.0, 265.0, 20, 32], [515.0, 296.0, 56, 62], [562.0, 325.0, 34, 32], [394.0, 596.0, 26, 38], [419.0, 612.0, 36, 34], [432.0, 635.0, 46, 56], [424.0, 689.0, 30, 48], [505.0, 687.0, 20, 32], [557.0, 697.0, 20, 40]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_30_0_05546_jpg.rf.4493fe094b461c47faca784da8eb8426.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_70_0_05667_jpg.rf.c1855ae762356d243fe9acad9932bd43.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_70_50_0_01936_jpg.rf.63bb0897c1e73af72130042b27f0a0cd.jpg,"[[139.0, 310.0, 48, 62], [544.0, 650.0, 42, 62], [639.0, 694.0, 32, 46], [652.0, 720.0, 30, 50], [567.0, 782.0, 32, 50], [563.0, 827.0, 36, 56], [748.0, 831.0, 30, 48], [1092.0, 652.0, 38, 50], [822.0, 1009.0, 30, 28], [1147.0, 453.0, 40, 56], [1118.0, 426.0, 42, 42], [1109.0, 386.0, 32, 46], [1035.0, 460.0, 36, 46]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_110_80_0_02721_jpg.rf.cc0a0f2d2f003136fafc77524e55c8f4.jpg,"[[437.0, 206.0, 24, 30], [534.0, 343.0, 30, 28], [401.0, 206.0, 24, 38], [463.0, 326.0, 24, 30], [369.0, 347.0, 36, 40], [335.0, 386.0, 28, 30], [436.0, 435.0, 30, 28], [447.0, 484.0, 24, 30]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_03908_jpg.rf.38724814f37d4086ef1e79dd11558fda.jpg,"[[434.0, 370.0, 18, 34], [540.0, 347.0, 18, 32], [476.0, 400.0, 18, 34], [530.0, 411.0, 18, 32], [502.0, 421.0, 18, 36], [481.0, 438.0, 20, 30]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_110_30_0_02546_jpg.rf.e8546c1c8eb5673fa44489945b196254.jpg,"[[550.0, 179.0, 18, 28], [550.0, 157.0, 18, 24], [574.0, 147.0, 18, 32], [586.0, 187.0, 18, 28], [605.0, 172.0, 20, 26], [620.0, 167.0, 18, 36], [645.0, 178.0, 16, 26], [661.0, 149.0, 16, 32], [659.0, 198.0, 16, 34], [683.0, 162.0, 16, 22], [690.0, 186.0, 14, 34], [741.0, 246.0, 20, 42], [745.0, 299.0, 16, 24], [642.0, 255.0, 14, 24], [294.0, 500.0, 18, 30], [334.0, 528.0, 22, 34], [539.0, 517.0, 16, 32], [582.0, 512.0, 18, 30], [570.0, 486.0, 22, 26], [632.0, 506.0, 30, 42], [626.0, 532.0, 22, 34], [1129.0, 659.0, 16, 24], [1122.0, 709.0, 26, 40], [186.0, 1002.0, 22, 38], [125.0, 1001.0, 28, 44], [147.0, 1005.0, 20, 32]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_70_90_0_07767_jpg.rf.f960239af1c060af27cb0a0248dabe82.jpg,"[[335.0, 423.0, 28, 32], [357.0, 450.0, 40, 46]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00055_jpg.rf.8e12320374cccddf73c40b5c5fec2d19.jpg,"[[185.0, 259.0, 16, 40], [274.0, 120.0, 14, 34], [548.0, 322.0, 14, 38], [406.0, 384.0, 14, 38], [426.0, 380.0, 10, 34], [417.0, 384.0, 8, 34], [1081.0, 875.0, 16, 40], [728.0, 772.0, 18, 38], [865.0, 631.0, 20, 36], [886.0, 666.0, 22, 46], [653.0, 639.0, 20, 44], [499.0, 424.0, 16, 30], [1223.0, 113.0, 20, 36], [1098.0, 169.0, 18, 40], [972.0, 178.0, 14, 38], [770.0, 53.0, 14, 40], [820.0, 35.0, 14, 40], [804.0, 37.0, 14, 36], [1063.0, 24.0, 20, 34], [1081.0, 13.0, 12, 24], [1103.0, 7.0, 16, 12], [1139.0, 20.0, 16, 34], [1169.0, 8.0, 12, 14], [1198.0, 19.0, 18, 36]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_50_0_00291_jpg.rf.ec10bb45a8b4fecdeea68bb5a2000df1.jpg,"[[528.0, 214.0, 38, 62], [724.0, 192.0, 34, 54], [426.0, 499.0, 38, 60], [696.0, 609.0, 38, 76], [957.0, 715.0, 32, 56], [547.0, 856.0, 28, 50], [1266.0, 232.0, 30, 54]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_60_0_00498_jpg.rf.526e8c4d437364b47c0917f0e7c5441a.jpg,"[[736.0, 593.0, 30, 52], [505.0, 30.0, 24, 58], [564.0, 642.0, 42, 70], [767.0, 621.0, 28, 44]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_10025_jpg.rf.ef661748a29d0cb138351190b794cc46.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00086_jpg.rf.cfa1164f1e332f4fc7f27912ff717fa7.jpg,"[[739.0, 698.0, 16, 38], [651.0, 1014.0, 20, 22], [500.0, 509.0, 14, 40], [637.0, 364.0, 20, 34], [1207.0, 98.0, 16, 34], [1202.0, 70.0, 14, 38]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00069_jpg.rf.12c2f8f60696479e810be3328701fa3b.jpg,"[[440.0, 361.0, 14, 32], [572.0, 485.0, 22, 44], [786.0, 212.0, 18, 38], [540.0, 487.0, 18, 36], [423.0, 742.0, 16, 38], [405.0, 790.0, 16, 38], [383.0, 822.0, 16, 38], [1257.0, 86.0, 16, 34]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_70_0_00617_jpg.rf.58ff71f7ac591ba44830270311dae314.jpg,"[[141.0, 358.0, 28, 54]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_50_0_00322_jpg.rf.c59d579b6b6b803a614f162478388dfd.jpg,"[[102.0, 24.0, 34, 46], [543.0, 374.0, 20, 54], [593.0, 217.0, 28, 48], [390.0, 757.0, 18, 40], [415.0, 741.0, 24, 60], [644.0, 443.0, 30, 60], [683.0, 527.0, 28, 60], [924.0, 421.0, 26, 56]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_07200_jpg.rf.8ba808d86d9194f466847c9a866866b0.jpg,"[[68.0, 653.0, 22, 36], [33.0, 630.0, 28, 46], [12.0, 645.0, 18, 36]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_90_0_01576_jpg.rf.c04b380e712d399324915afd7133d61c.jpg,"[[822.0, 163.0, 38, 36], [710.0, 156.0, 22, 38], [793.0, 185.0, 28, 40], [737.0, 219.0, 28, 24], [756.0, 240.0, 38, 30], [648.0, 240.0, 34, 42], [776.0, 283.0, 22, 24], [806.0, 840.0, 26, 26], [1068.0, 902.0, 22, 30]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00110_jpg.rf.96c2ea1d07ab54e782f89d8c7e2a5732.jpg,"[[171.0, 291.0, 16, 40], [217.0, 343.0, 20, 40], [262.0, 329.0, 18, 36], [425.0, 235.0, 16, 36], [565.0, 162.0, 20, 38], [519.0, 112.0, 16, 34], [94.0, 781.0, 18, 40], [1198.0, 504.0, 14, 38], [1130.0, 431.0, 18, 40], [1055.0, 345.0, 16, 40], [1271.0, 100.0, 16, 38], [874.0, 103.0, 18, 32]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_120_30_0_09452_jpg.rf.54181156e40c81ec46d27b1fe2365e3b.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_60_70_0_01761_jpg.rf.dc5e928d4731cdf5f26d9b1e3c01dc4e.jpg,"[[467.0, 882.0, 32, 46], [537.0, 851.0, 32, 40], [990.0, 564.0, 30, 46], [1061.0, 477.0, 32, 48], [1045.0, 403.0, 32, 40], [1122.0, 646.0, 34, 50]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00136_jpg.rf.546405d82cbd7b8e84a9bff684be051f.jpg,"[[368.0, 127.0, 26, 36], [350.0, 475.0, 22, 32], [368.0, 495.0, 22, 32], [392.0, 499.0, 18, 28], [1273.0, 714.0, 16, 50], [1259.0, 442.0, 16, 46], [1258.0, 302.0, 18, 42], [1168.0, 321.0, 18, 32], [1162.0, 292.0, 18, 34], [983.0, 279.0, 20, 36], [901.0, 322.0, 20, 42], [818.0, 301.0, 18, 36], [1245.0, 1011.0, 20, 28]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_80_0_00723_jpg.rf.838cc222dc4b28c9b341fd18885f60ad.jpg,"[[708.0, 19.0, 34, 36], [897.0, 67.0, 28, 48], [858.0, 98.0, 42, 30], [893.0, 135.0, 40, 32], [433.0, 473.0, 36, 28], [300.0, 452.0, 42, 38], [233.0, 475.0, 44, 32], [188.0, 493.0, 34, 28], [218.0, 571.0, 38, 40], [90.0, 569.0, 34, 36], [44.0, 572.0, 38, 34], [404.0, 537.0, 58, 52], [163.0, 659.0, 24, 36], [86.0, 652.0, 54, 50], [500.0, 660.0, 42, 42], [354.0, 674.0, 34, 34], [303.0, 716.0, 36, 42], [1141.0, 136.0, 36, 42], [1134.0, 200.0, 34, 42], [1216.0, 255.0, 30, 36], [1129.0, 272.0, 40, 50], [584.0, 989.0, 38, 36]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_90_0_07331_jpg.rf.68ed7b19d6f7df291ccddbd0d79ae197.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_80_0_01314_jpg.rf.e9859447c9ea5f9982cc064ddeed554f.jpg,"[[608.0, 473.0, 26, 40], [536.0, 681.0, 34, 36], [1078.0, 476.0, 42, 46], [1025.0, 482.0, 32, 30], [987.0, 527.0, 40, 36], [1060.0, 565.0, 38, 48], [1000.0, 671.0, 22, 28], [1109.0, 705.0, 36, 32]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_70_0_00580_jpg.rf.bbb0db4811a9aa6e7fb4111ff196ae5a.jpg,"[[897.0, 223.0, 48, 68], [721.0, 145.0, 28, 52], [1009.0, 50.0, 36, 58], [115.0, 826.0, 36, 54]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_60_0_00476_jpg.rf.3ab8d41882d0b6954c3997ef19102fa0.jpg,"[[504.0, 122.0, 22, 50], [485.0, 261.0, 24, 56], [937.0, 455.0, 20, 40]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_80_0_05688_jpg.rf.2f3d3279a893f3a65efd04963eefe971.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00062_jpg.rf.5c771215e7ed724aae2a8eec73679bda.jpg,"[[523.0, 159.0, 16, 36], [522.0, 361.0, 18, 40], [383.0, 326.0, 16, 34], [337.0, 296.0, 16, 38], [322.0, 370.0, 18, 38], [305.0, 312.0, 16, 38], [344.0, 502.0, 18, 34], [479.0, 644.0, 20, 46], [488.0, 717.0, 18, 44], [321.0, 916.0, 20, 42], [283.0, 929.0, 20, 44], [1168.0, 73.0, 18, 36]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_70_70_0_01992_jpg.rf.d99cf9748ad18c2b0d343457d5a0920c.jpg,"[[1186.0, 120.0, 42, 46], [1225.0, 195.0, 40, 32], [1247.0, 270.0, 36, 42], [699.0, 642.0, 44, 42], [681.0, 690.0, 28, 30], [743.0, 680.0, 52, 50], [688.0, 741.0, 26, 36], [830.0, 748.0, 30, 30], [728.0, 891.0, 26, 24], [767.0, 807.0, 36, 32]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_40_0_07178_jpg.rf.78e7778dcdd231bc8ca0783cd4c4069e.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_100_60_0_02410_jpg.rf.072472e1fd5917b906f3f3341ea30c89.jpg,"[[877.0, 333.0, 32, 40], [861.0, 209.0, 24, 40], [797.0, 229.0, 24, 36], [749.0, 259.0, 20, 36], [539.0, 596.0, 20, 38], [594.0, 566.0, 18, 34], [575.0, 536.0, 20, 38], [545.0, 540.0, 32, 46], [525.0, 546.0, 20, 34], [528.0, 511.0, 22, 32], [528.0, 472.0, 22, 38], [500.0, 505.0, 26, 36]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_120_90_0_09419_jpg.rf.4d0004adfa46b884bb3e7e7f7c8e4831.jpg,[],[]
